rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase
5.0,Five Stars,This is a really beautiful product.  Exactly as I expected.,[],B011HO7YYW,B011HO7YPQ,AF2CPAC3UNI4JVAE6HMVYZECPPVA,1454628330000,2,True
5.0,Love the blanket,We bought this blanket for our daughter for Christmas she loves it and has slept with it since Christmas. I would recommend to anyone who is a stitch fan.,[],B09FX9CWRP,B0B1B59BGG,AH735R6UZ2UW4HBJXCVEDMVEMVQQ,1639690008256,0,True
5.0,Very impressed with the quality!!! :o),"Found a similar item at a lovely shop in Iceland where it was way too expensive to justify purchasing. Was fortunate to find this lovely fellow through amazon. Excellent quality- just as nice and smooth as the one I found in Iceland. Handsomely holds one pair of glasses and makes a nice addition to a dresser or nightstand. I like that it is Fair Trade, that makes a big difference to me! I would easily purchase another for gift ideas for those hard to buy for people or elephant gift exchanges.",[],B007EGMQ2S,B007EGMQ2S,AGR4PI3JRDHYLY2FPMAINULQCV6A,1417810289000,1,True
5.0,The best blender & Food processor ever!,"I use this for soups, smoothies, sauces, salsas, literally everything ever in the world. It's a little annoying for storage, but I've had it for a few months and it has been amazing and super easy to use!",[],B003XU3C7M,B07CDQNRGX,AFIPV5FCCTTS4PNUIYDE67G473BQ,1424891910000,0,True
5.0,These sconces are perfect,"These sconces are just what I was looking for. They are nice and contemporary. I also purchased 7""LED candles by Home Most that have a remote control. It just completes it! I plan to purchase another set of these sconces for my other home.","[{'attachment_type': 'IMAGE', 'large_image_url': 'https://m.media-amazon.com/images/I/81NqPU-BHDL._SL1600_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/81NqPU-BHDL._SL800_.jpg', 'small_image_url': 'https://m.media-amazon.com/images/I/81NqPU-BHDL._SL256_.jpg'}]",B07D7JDGP1,B07D7JDGP1,AH3G5JY3MVVNNEVAOULPZEPPU7QA,1628979156667,2,True
1.0,"Plastic, worthless",It's the flimsiest piece of picture frame I've ever seen. If it had cost more I'd have sent it back. DO NOT waste your money!!,[],B07D1JS6B6,B07D74J1F6,AH4UH6ZTLOVYSOQORGWV3HHGHFZA,1639621714493,0,True
4.0,It’s exactly what I wanted but it already broke ugh,I cleaned my laminate today and it looks great,[],B0875TTWPX,B0875TTWPX,AERIJDQYWELO3DHYNURFG7PFC2GQ,1653431342734,1,True
5.0,Love it!,"We love our Perfect Steam :), it's a dream to iron shirts now :)",[],B00FZM1PUM,B0C4VB2SJ5,AFATIPTS5SA7MDA5HLICNDRRT3GQ,1543253878275,0,True
5.0,I like pulp but husband doesn't so he uses this and ...,"Works well, I like pulp but husband doesn't so he uses this and I use the Ninja.",[],B003R28HWQ,B003R28HWQ,AHDR5UK6PLGVBLHVZVHV6WW2YTVA,1425920406000,0,True
5.0,Awesome,"Cool pastel colors.  I’ve used them a few times, washed them, and have had zero issues with them. Highly recommend.",[],B01LZZQ1VF,B01LZZQ1VF,AGWDODQQ2R77OFIFF5UV2DVNWOJQ,1641000474312,0,True
1.0,Mattress drops in the middle,The mattress drops in the middle. I would not buy it again.,[],B01FIOOMCY,B0BLSB5LVH,AGQDACYRYZXZVVO2RT3P4DX4YVQA,1609608083551,0,True
5.0,just the right color,perfect color,[],B0049JAFTO,B018ALHAOE,AHYGRLATPLLOVVYGLPXPO3ZT6KBQ,1623176142111,0,True
5.0,It works,Work as expected but a little underpowered.  Great for coffee and mixed drinks.,[],B074ZL35DH,B0BX72BZV2,AH7ZULXH5RHCNBNSMNJG3DJFFIAQ,1633429780754,0,True
5.0,Great value and quality,"Overall very happy.  Great price and quality.<br />Depth of drawers aren’t as deep as I would have preferred, however , accommodate a good amount.",[],B081T3QHJ2,B081T3QHJ2,AHHMMO6OMHKOG6KNFMKEQAY75JDA,1645990767852,0,True
5.0,Morning motivation,No need to say more. Great fit for a college dorm room or a man cave!,[],B00Q8RD6UU,B00Q8RD6UU,AHTR6O2MYLF637VHP4LF6ZPI3NGQ,1506122160035,0,True
5.0,Perfect fit!!,Fit perfectly with my glasses I found on sale at Target!!,[],B01E5T47UA,B01E5T47UA,AEQW3KVG37UNPI7IIJC6XJIKUZPQ,1501205439038,1,True
5.0,Five Stars,"Beautiful, contractor couldn't believe it wasn't 3x the cost!",[],B00NOSQ2RU,B00O4SKD9W,AGQND3MZKZ33CYYVOL2PRNINPDYA,1484537715000,0,True
5.0,She LOVED IT.,Gift for a friend. She  LOVED IT.,[],B013HE0P82,B013HE0P82,AEOZG6B4SIMWLUCMM2Y5ZIKMPMFA,1486299158000,0,True
1.0,Watermelon slicer,Product fell apart on my second use first time I cut into a mini watermelon and it cut fine. As I was cutting into a honeydew melon it completely came apart and didn't penetrate the melon. I finished cutting into the honeydew  with a knife. Company says that it carries a one year warranty will update to see if will be replaced. update 9/5/2019 company sends me email that a new slicer is on the way 4 weeks later still haven't received definitely a NO BUY!,"[{'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61nKxAB-3DL.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61nKxAB-3DL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61nKxAB-3DL._SL256_.jpg'}, {'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61rScHfOVGL.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61rScHfOVGL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61rScHfOVGL._SL256_.jpg'}, {'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71ctWrLNgfL.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71ctWrLNgfL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71ctWrLNgfL._SL256_.jpg'}, {'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71yq2nheZnL.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71yq2nheZnL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71yq2nheZnL._SL256_.jpg'}]",B07R8YJQBJ,B07QKS7Y7Q,AEM5QPSUGA45VUT324D3LJH2Y5KQ,1566178001022,1,True
5.0,Beautiful colors!,Love the colors and looking forward to using them!!,[],B07C8CWJMB,B08YN6Q398,AHWINLAQMLBZOUJY6ALTAO2XST2A,1578972420153,0,True
5.0,Solid,Simple and what I needed!,[],B0723FXC74,B09SHQ1YKL,AECXH7LHJ2SWKAV4P4HFDRF7EFIQ,1579360440385,0,True
5.0,"Simple assembly, good looking dresser","It takes a few hours to assemble this, but it is easy to do it.  It is exactly as described and fits well where I bought it to fit.  It also looks great.",[],B076Q85KSZ,B076Q85KSZ,AHOHMETLXKVGD7PIBJ7GFG2LYZOA,1622758700425,0,True
5.0,Good product /Good value,They are good quality and a good value. You can place them Jin varios patterns. Very pleased.,[],B07PW6NYPP,B097HKLLY3,AGDJ7DVWRQXSQVQBL2HIABGVP2XQ,1582070214695,0,True
4.0,Great smell but meltef,I love this candle but it arrived melted. Super sad,[],B000YBFJQU,B08LW33QQX,AGNC5D4L6T7TRSXM27XSN7CWVBZA,1535549341159,0,True
5.0,Lightning deal,"Bought product for my cousin for Christmas. I already own one myself and love it, so for the price I couldn't pass it up. It is very durable and easy to clean. I use mine on a daily basis,",[],B002V8ZEXW,B002V8ZEXW,AGRLIJMPLGD2BKWHXFGZTHGCZW5Q,1388541526000,0,True
5.0,Love love love,Second pair purchased as I loved them so much!,[],B01BT97HYM,B01BT97HYM,AEJWQ5Y5A3GKBF2CLWTOX4SOWGSA,1634348261704,0,True
5.0,Great!,Very durable and our kids love them!,[],B00A01P7AC,B00A01P7AC,AF5RMFMIXMXKL776ELHI7NPDAP4Q,1415798033000,0,True
5.0,Adorable!,These are super cute and good quality!,[],B07HHWLM1H,B07HHWLM1H,AHLM4NGOUAB24R76SX7P435H75WA,1541105729056,0,True
5.0,great product!,"takes two people to put it on, and it isn't easy. but it fits great, looks great , and cleans up easily. Great deal !",[],B01EVTNMA0,B08GVXJGP6,AF7MKN4EBGAUIJEM74RP5Y2V4RFA,1653780533333,0,True
5.0,80s feel chill,"I knew i was going to buy this when i first saw it. It gives me an 80s feel, i like it.",[],B002M9LTBQ,B002M9LTBQ,AH5N4BJNDUXXZPA437J3Y66OA3GA,1370078126000,0,True
4.0,👍👍,👍👍👍,[],B01DZQI7B4,B077NZ1NDB,AE5GLFMJETKRA6WBKSCJ3TWQIGCQ,1581665065515,0,True
5.0,Not reliable,Sometimes it works sometimes it doesn’t.,[],B088WSQ89D,B088WSQ89D,AF2VVXDFOKA4URUXZ7WJJ62QJTPA,1611181817143,0,True
4.0,Four Stars,loved it,[],B004XVMSZ2,B004XVMSZ2,AEZWWG2NS6WLLIALXQZQ7SUE7MZQ,1416934374000,0,True
3.0,Just alright,Not a big fan. They are a little stiff and don’t open past a few inches. They are like large blunt tweezers. Good for small detail cooking.,[],B07P6TSXZS,B07P6TSXZS,AHOW6WN6WDKNWPY4WHKOJCD7ZY6Q,1604666593661,0,True
5.0,Great!,Use it all the time for time management with our kids.  Works well!,[],B000J5OFW0,B0BK5GFQ2Y,AFH2HK3DH5UMJELQZFNMSRX26CMA,1474845817000,0,True
3.0,Not all that great.,"This does not live up to expectations.  It takes a lot of effort (passes) to sharpen a very dull knife and I find that the belts do not last very long (and a little spendy).  The TV ad shows a guy getting a super sharp edge on a dull knife in about 5 -10 swipes on each side which I found to be totally untrue.  I need a very sharp knife and I still have to use my hard stones to finish a sharp edge.  Overall, it works but it does not give me the results that I need whether it be in the kitchen or outdoors.",[],B003IT5F14,B003IT5F14,AESEJUQHAZDXLWMUGOGMFTSU24HA,1406144166000,1,True
5.0,This pan is great for sauteing veggies or making a single serving entree,This pan is great for sauteing veggies or making a single serving entree.  The nonstick surface is easy to clean and makes cooking with little to no oil a breeze.  This is the second Cuisinart 722-20NS Chef's Classic Stainless we have owned.  Love it!,[],B0000CEWSF,B0000CEWSF,AFLPZ2DQZKNIKL3BQTXLESB42E4A,1405532208000,1,True
5.0,this is my new favorite in spatulas.,"This is my second silicone spatula.  I don't scratch my pans, and these are easy to clean. The edges remain perfect and I use it all the time for flipping foods.  I also got the pancake spatula.",[],B00GWVMMNO,B00GWVMMNO,AH7OLKZ3WR7NUP7TFL2FB3FKUC3Q,1512861422623,0,True
4.0,Doesn’t hook up to the app,"I bought this vacuum because it says it has app control. I wanted to be able to tell it where to clean, and where not to clean. When I got it in the mail I was so excited, but I wasn’t able to hook it up to the app. This vacuum requires you to have 2.4G WiFi. If you have 5G WiFi like I do it will not hook up, it says so in the manual. But it does not say that in the discription on Amazon. I am extremely disappointed that I can’t use the app. I bought this one for 50$ more because it says it has the app control. Had I known it wasn’t going to work than I would have gotten the cheaper one I was looking at.<br /><br /> I don’t recommend having ANY rugs on the floor as it chewed up my sons car rug.  I just keep that door shut now when the vacuum is running.<br /><br />Other than that it works great. It has great suction power. I have 2 huskies and a toddler. This thing picks up soooo much. All the dog hair, prices of dog food, spilled food, dirt, hair ties and hair clips And screws it found under the bed. It gets into all the edges and corners really well. I’m happy I don’t have to be stepping on dirt, dog hair, and food the toddler spills anymore as I can just run this thing once a day and it will be cleaned right up.<br /><br />I might still return it. I really wanted to control with the app. I’m going to wait a few more days and see what I think.",[],B095CCT63V,B095CCT63V,AE3RKWDTDZFRJZ2U4VBYTHHXBDPA,1631050019447,10,True
5.0,Lady bugs and tracked in dirt,"What a power house! I actually bought this for the spring invasion of lady bug like beetles. The charger is so handy to use. You just set the base on it like returning the carafe to the coffee maker. It is always ready for quick cleanups when the dog comes in, too!",[],B008R3F0J8,B08K22FTF1,AHTCDR5HAWRV4ODGVTSNZI54SHXA,1398854406000,0,True
5.0,Look real.,Perfect bunch of peonies..,[],B01KE5M36O,B01KE5M382,AHGVIOWOYQVOWD4SGERORUK6WPLQ,1563423162174,0,True
2.0,Comforter,Did not look on bed as the picture. Too heavy for me,[],B08JZG2SX4,B08JZG2SX4,AHRWR3VQMDRO4RAQQ3CT36FQTRDA,1617991029527,0,True
5.0,Great addition for our bathroom,Great little piece adds extra storage and takes up very little room. We love it.,[],B075TVBS3V,B0BLHL9K9R,AHXYVHX5ZRQ27CGC6TW62ST3EEQA,1624496064169,0,True
5.0,Lightweight!,Light weight!,[],B07V56H38V,B07V56H38V,AEL4PY3VLJVTKZXNCS7TRGIJDHGA,1618261695740,0,True
5.0,Lovely Emerald Color and Pretty Comfy,"Nice color, comfortable to sit on every day. Plus my cat LOVES to sleep on this cushion when I am not using it!",[],B08V11XRL7,B09M82C3DD,AG55TRMBGBN64MTBO566J5CM4IHA,1630329688306,0,True
2.0,?,"I ended up paying $16.00 for this product off of Amazon.  I haven't used it yet, but it is super flimsy. I know it's silicone, but you have to put a cookie sheet underneath of this for any stability. My goal is to make crayons for my son out of this because I imagine it would be super hard to actually decorate these tiny trains.",[],B00749T0RO,B00749T0RO,AG5I4XF4UU7N4YEJWQGHECPPQ44Q,1362582138000,0,True
4.0,great alternative,Just as expected and works fine,[],B000SJ5YT0,B000SJ5YT0,AFUHXWPM7TV7DFUJOVW2COBXKRPQ,1460396082000,0,True
5.0,Sponges don't stink now!,This works well!  Great solution to stinky sponges in a common area kitchen at work!,[],B00I3JXDRM,B073QWRXJV,AFYTTPT5RBACOKO7UE3DBU5N26MQ,1419351785000,0,True
5.0,Keeps me cool,Keeps me very cool at night and very comfortable.,[],B01BTGYFPE,B01BTGYFPE,AEORUAPMQLKUBBUFY4HFKYMWCEEA,1562889623191,0,True
5.0,Great for the price,Replaced one that was stolen that was twice as expensive. I expected this to be of a lesser quality and was pleased to find it to be just as thick of a material.,[],B07HMDTPWP,B07KVTJSY4,AGSJTA5BUEFYXTO42YIAYPGCOH5A,1576083163082,0,True
5.0,ok,smaller than I thought,[],B00GRIHQBU,B00GRIHQBU,AEBB5DO3FJUEYURZ6EQ4MCLG3QWQ,1561907296000,0,True
5.0,"Wow, What a Tree!!!",This tree is amazing.  High quality.  Very full.  Looks so real.,[],B00FUNHPCS,B0BWL94MF1,AGQ3IGHXTCXJUG4FAUW6WIIK77AQ,1650413119317,1,True
3.0,Nice looking pitcher and good tasting water.,"Was excited when I received the ZeroWater pitcher, but was disappointed to not receive the TDS water quality meter, it stated on the box that it was shipped with it but did not recieve.  How can I remedy this, I am sure that it is a useful tool to monitor the quality of water we are drinking.",[],B0073PZ6O0,B0073PZ6O0,AED5HNF4ZGY6PYEEA7OHXAOOCLCA,1642788573205,0,True
5.0,this is a fun runner,"wider than I expected. hard to remove wrinkles, only complaint",[],B00WAAUZ0I,B00WAAUZ0I,AFCHGO3V2WDEMGFAAPQ2IFAQ7XOQ,1553614193191,0,True
5.0,Great especially for the low price,These were cute and the length was perfect for everyone! I loved that they came with safety pins!,[],B07GVPY55G,B07GVPY55G,AEU4VTSRJFEOVSJFZ2WP33WTKY5A,1569877069021,0,True
5.0,Great French Press!,"I'm not sure how or why other people are breaking theirs?  I don't put mine in the dishwasher, I hand wash it.  I've used it 30 times without issue.  In fact, I am ordering another one just for work!  The coupon that came with it, to get a free screen, the link goes nowhere.  Not a real big issue, but would have been nice to get an extra one to have on hand. I have no problems recommending this french press!",[],B00FMJDJ5C,B086H81KKS,AEJHCJJ2PWGTASS4WF4HLEEMHCXQ,1534358298167,0,True
5.0,Finally!,Finally my chopsticks won't slip through the holes of the basket that comes with the dishwasher (I have ruined many a pair of chopsticks that way as they got bent / snapped when dishwasher door was slammed shut).,[],B01N7CLIYL,B07TTWDRZ3,AHL5JVUDVXIPWCSBCT5JMQEUGKLA,1613790238617,0,True
5.0,Best bags for moving!,Easy to store and stack! Large capacity makes moving clothes and linens easy. Perfect for college moving too.,[],B08SHYRBYJ,B08NHYVGZT,AGFBCLGZK6QHXDKUST6FUB7RFNHA,1658704459600,0,True
1.0,One Star,The lids don't even fit on the bowls! What is the point?!,[],B01I1W8PNC,B01I1W8PNC,AHXJUWLPOSMECCVAECA5U3VBLF6A,1486466452000,0,True
5.0,Good,"Good bags, 1 roll just isn't enough. I've been vacuum packing meats for quite a while now. Been good so far.",[],B001U05R16,B001U05R16,AFVGRXI37HC5X7V3Y44OPOWDIETA,1439450898000,0,True
5.0,Great Quality,"Super sturdy , definitely worth what I paid for it ! Fits my sons 32 inch curved monitor was very easy to put together",[],B092CXQ3H6,B092CXQ3H6,AGHKX4IYGYBHCPXTZBAXBCLV22UQ,1640908630621,0,True
1.0,Package open. No tablecloth,Package was empty.  No tablecloth.,[],B0823BZ4CP,B08239Q11R,AG3WQQNTCU6IOCD4TJVYUT7TD5CQ,1591099368933,1,True
5.0,Cute Napkins,Super Cute and fun!,[],B07MCJTVCV,B07X4JGNN5,AES4HVKJ3G37ASPOPF43WHCAIUFA,1583854084764,0,True
5.0,Happy Customer,Great pitcher.  It pours great and seals great and the handle is comfortable to use.  I keep my homemade soy milk in it and it makes it more special.,[],B000E8SV2M,B000E8SV2M,AEMB63777Q7KE2AXKHRX6BQPOC4A,1237773972000,1,True
